url,use_of_ip,abnormal_url,count_.,count_www,count_@,count_dir,count_embed_domain,short_url,count%,count?,count-,count=,url_length,count_https,count_http,hostname_length,sus_url,fd_length,tld_length,count_digits,count_letters,type_code
http://www.parladori.it/richiesta-informazioni.html,0,1,3,1,0,1,0,0,0,0,1,0,51,0,1,16,0,27,2,0,43,1
http://distractify.com/post/related/id/5419a0d24a0c4b49308b45af/skip/30/limit/10/back/0,0,1,1,0,0,10,0,0,0,0,0,0,87,0,1,15,0,4,3,21,52,0
slashdot.org/articles/99/01/31/0133258.shtml,0,0,2,0,0,5,0,0,0,0,0,0,44,0,0,0,0,8,-1,13,24,1
facebook.com/djluniz.younesghazi,0,0,2,0,0,1,0,0,0,0,0,0,32,0,0,0,0,19,-1,0,29,0
http://www.svstravels.in/tmp/165784115/54832995e20b0ebfb5b8c2f5655bc066/,0,1,2,1,0,4,0,0,0,0,0,0,72,0,1,17,0,3,2,30,33,1
http://iamallama.com,0,1,1,0,0,0,0,0,0,0,0,0,20,0,1,13,0,0,13,0,16,0
http://www.malin-kh.cz/zeptejte-se-osadniho-vyboru,0,1,2,1,0,1,0,0,0,0,4,0,50,0,1,15,0,27,2,0,40,1
caughtwithstring.blogspot.com/2011/10/mtls.html,0,0,3,0,0,3,0,1,0,0,0,0,47,0,0,0,0,4,-1,6,35,0
http://akhbarelyom.com/news/newdetails/411500/1/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%A2%D8%AB%D8%A7%D8%B1-.html,0,1,2,0,0,5,0,0,20,0,2,0,115,0,1,15,0,4,3,28,55,0
airlinesanddestinations.com/airlines/national-airlines-begins-boeing-757-passenger-charter-operations/,0,0,1,0,0,3,0,0,0,0,7,0,102,0,0,0,0,8,-1,3,88,0
www.tropismesgallery.com/catalog/euaaklmalmlm,0,0,2,1,0,2,0,0,0,0,0,0,45,0,0,0,0,7,-1,0,41,0
ndp.ca/jacklayton,0,0,1,0,0,1,0,0,0,0,0,0,17,0,0,0,0,10,-1,0,15,0
www.wickle.com/ricochet/,0,0,2,1,0,2,0,0,0,0,0,0,24,0,0,0,0,8,-1,0,20,1
https://l.ead.me/bfKtbF,0,1,2,0,0,1,0,0,0,0,0,0,23,1,1,8,0,6,2,0,17,0
jeffkemponoracle.blogspot.com/,0,0,2,0,0,1,0,1,0,0,0,0,30,0,0,0,0,0,-1,0,27,0
http://123.8.29.128:52125/i,0,1,3,0,0,1,0,0,0,0,0,0,27,0,1,18,0,1,-1,14,5,0
http://www.psychic-delia.com/wp-content/online.vodafone.co.uk/logon/www.vodafone.com/voda.online/vodafone.html,0,1,9,2,0,6,0,0,0,0,2,0,110,0,1,21,0,10,3,0,90,1
thebeastrestaurant.com/?page_id=20,0,0,1,0,0,1,0,1,0,1,0,1,34,0,0,0,0,0,-1,2,27,0
worldcasinodirectory.com/south-africa/witbank,0,0,1,0,0,2,0,0,0,0,1,0,45,0,0,0,1,12,-1,0,41,0
whywereason.wordpress.com/2011/09/17/the-psychology-of-pleasure-interview-with-paul-bloom/,0,0,2,0,0,5,0,0,0,0,7,0,90,0,0,0,0,4,-1,8,68,0
www.smgov.net/departments/ose/categories/buildGreen.aspx,0,0,3,1,0,4,0,0,0,0,0,0,56,0,0,0,0,11,-1,0,49,1
tools.ietf.org/html/rfc2749,0,0,2,0,0,2,0,0,0,0,0,0,27,0,0,0,0,4,-1,4,19,1
amazon.com/Pura-Stainless-Kiki-Bottle-Months/dp/B002WGI5R0,0,0,1,0,0,3,0,0,0,0,4,0,58,0,0,0,0,33,-1,5,45,0
gosouthamerica.about.com/od/actorsandactresses/Actors_and_Actresses.htm,0,0,3,0,0,3,0,1,0,0,0,0,71,0,0,0,0,2,-1,0,63,0
http://117.245.211.166:50805/i,0,1,3,0,0,1,0,0,0,0,0,0,30,0,1,21,0,1,-1,17,5,0
priorservice.com/combat-infantrymans-badge-ring.html,0,0,2,0,0,1,0,0,0,0,3,0,52,0,0,0,1,35,-1,0,46,0
strokebreakthrough.com/about/about-the-institute/,0,0,1,0,0,3,0,0,0,0,2,0,49,0,0,0,0,5,-1,0,43,0
http://104.168.96.168/mipsel,1,1,3,0,0,1,0,0,0,0,0,0,28,0,1,14,0,6,-1,11,10,1
roryjeanjacques.com/,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,-1,0,18,0
hongkongwardiary.com/searchgarrison/canadianunits.html,0,0,2,0,0,2,0,0,0,0,0,0,54,0,0,0,0,14,-1,0,50,0
http://www.colegiovalledelmiro.es/oferta-educativa/educacion-secundaria,0,1,2,1,0,2,0,0,0,0,2,0,71,0,1,26,0,16,2,0,62,1
http://www.bossard-geiser.ch/index.php?option=com_content&view=article&id=56&Itemid=63,0,1,3,1,0,1,0,0,0,1,1,4,86,0,1,21,0,9,2,4,65,1
https://paste.ee/d/eGqW92sA/0,0,1,1,0,0,3,0,0,0,0,0,0,29,1,1,8,0,1,2,3,19,0
www.theregister.co.uk/2008/01/23/ebay_thwarts_redirection_ruse/,0,0,3,1,0,5,0,0,0,0,0,0,63,0,0,0,0,4,-1,8,44,1
moviemags.com/publ_main.php?publisher=,0,0,2,0,0,1,0,0,0,1,0,1,38,0,0,0,0,13,-1,0,32,0
jaweed_426.tripod.com/heidiklum/,0,0,2,0,0,2,0,0,0,0,0,0,32,0,0,0,0,9,-1,3,24,1
flixster.com/actor/wanda-hendrix,0,0,1,0,0,2,0,0,0,0,1,0,32,0,0,0,0,5,-1,0,28,0
https://q-r.to/bfWS5o,0,1,1,0,0,1,0,0,0,0,1,0,21,1,1,6,0,6,2,1,14,0
proz.com/?sp=profile&eid_s=1106890&sp_mode=profile&sp_submode=%20&m=%206,0,0,1,0,0,1,0,0,2,1,0,5,72,0,0,0,0,0,-1,12,43,0
http://www.pizzariapontual.com.br/index.php?option=com_content&view=article&id=14&Itemid=13,0,1,4,1,0,1,0,0,0,1,0,4,91,0,1,26,0,9,6,4,70,1
joneanu.com,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-1,0,10,1
http://117.209.222.28:48441/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,34,0,1,20,0,6,-1,16,9,1
http://www.eaeasy.com/index.php?page=shop.cart&option=com_virtuemart&Itemid=64,0,1,4,1,0,1,0,0,0,1,0,3,78,0,1,14,0,9,3,2,61,1
silcom.com/~campbell/genealogy/wmcampbell.html,0,0,2,0,0,3,0,0,0,0,0,0,46,0,0,0,0,9,-1,0,40,0
hrblockns.com/,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,-1,0,12,0
https://qrco.de/bfMWmDSvegewry3e5yhe4qh,0,1,1,0,0,1,0,0,0,0,0,0,39,1,1,7,0,23,2,3,31,0
baseballlibrary.com/ballplayers/player.php?name=Dennis_Eckersley_1954,0,0,2,0,0,2,0,0,0,1,0,1,69,0,0,0,0,11,-1,4,57,0
youtube.com/watch?v=q7k83mbM4B0,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,5,22,0
schoolfinder.com/finance/index.asp,0,0,2,0,0,2,0,0,0,0,0,0,34,0,0,0,0,7,-1,0,30,0
www.artlandia.com/products/SymmetryWorks/,0,0,2,1,0,3,0,0,0,0,0,0,41,0,0,0,0,8,-1,0,36,1
hotelscombined.com/Hotel/Holiday_Inn_Trustmark_Park_Pearl.htm,0,0,2,0,0,2,0,0,0,0,0,0,61,0,0,0,0,5,-1,0,53,0
youtube.com/watch?v=LsxkRNvEbhM,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,0,27,0
nhabanq7.com,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,-1,1,10,1
https://9068b4e84c812001ecab3ddc66da29b0.loophole.site/Sraq.bat,0,1,3,0,0,1,0,0,0,0,0,0,63,1,1,46,0,8,4,19,37,1
youtube.com/watch?v=5JLXq75SArY,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,3,24,0
http://www.simbeton.com.tr/sejeal.jpg,0,1,4,1,0,1,0,0,0,0,0,0,37,0,1,19,0,10,6,0,29,1
wikidomo.com/people/located/in/saint-gervais_quebec_canada,0,0,1,0,0,4,0,0,0,0,1,0,58,0,0,0,0,6,-1,0,50,0
xml.coverpages.org/omobj-dtd.txt,0,0,3,0,0,1,0,0,0,0,1,0,32,0,0,0,0,13,-1,0,27,1
zoominfo.com/people_directory/professional_profile/M-2-123262,0,0,1,0,0,3,0,0,0,0,2,0,61,0,0,0,0,16,-1,7,46,0
http://ap.org/Content/Press-Release/2012/AP-kicks-off-platforms-covering-college-and-pro-football,0,1,1,0,0,4,0,0,0,0,9,0,97,0,1,6,0,7,3,4,76,0
en.wikipedia.org/wiki/2008-09_Florida_Gators_men%27s_basketball_team,0,0,2,0,0,2,0,0,1,0,1,0,68,0,0,0,0,4,-1,8,49,0
https://docs.google.com/presentation/d/15XxkDCcjvkOtPrlo0L7OCEtD9_ScyGdU_KL5lpOnQ0c/pub?start=false&amp;loop=false&amp;delayms=3000,0,1,2,0,0,4,0,0,0,1,0,3,131,1,1,15,0,12,3,11,101,0
en.wikipedia.org/wiki/Paradox_(database),0,0,2,0,0,2,0,0,0,0,0,0,40,0,0,0,0,4,-1,0,33,1
http://metro.co.uk/2015/05/13/why-it-is-now-or-never-for-chelseas-youngsters-5195365/,0,1,2,0,0,5,0,0,0,0,9,0,85,0,1,11,0,4,5,15,51,0
http://www.musictomyearscampaign.org/musicians.html,0,1,3,1,0,1,0,0,0,0,0,0,51,0,1,29,0,14,3,0,44,1
https://e5p6qh.webwave.dev/,0,1,2,0,0,1,0,0,0,0,0,0,27,1,1,18,0,0,3,2,19,0
stevecarell.net/archive/2008/06/19/Steve-in-Premiere.aspx,0,0,2,0,0,5,0,0,0,0,2,0,57,0,0,0,0,7,-1,8,40,0
secure.runescape.com.d.weblagon.loginforn.com/mood/?=www&amp;amp;ssl=0&amp;amp;/,0,0,6,1,0,2,0,0,0,1,0,2,80,0,0,0,1,4,-1,1,61,0
http://www.beriva.lt/index.html?di=akcijos&Z=1&iid=749338,0,1,3,1,0,1,0,0,0,1,0,3,57,0,1,13,0,10,2,7,37,1
http://59.88.129.181:60143/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
http://27.219.179.144:41248/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,34,0,1,20,0,6,-1,16,9,1
https://listentoaudio.m-pages.com/mN3NdB/listen,0,1,2,0,0,2,0,0,0,0,1,0,47,1,1,25,0,6,3,1,38,0
http://kccs.nichost.ru/index.php?option=com_content&view=article&id=62:2011-04-10-15-49-52&catid=17:news&Itemid=35,0,1,3,0,0,1,0,0,0,1,5,5,114,0,1,15,0,9,2,20,69,1
sciencedaily.com/videos/2006/0910-black_holes_light_up.htm,0,0,2,0,0,3,0,0,0,0,1,0,58,0,0,0,0,6,-1,8,41,0
http://www.elskinderkamerkunst.nl/meisjes/category/10-goede-fee-a-kasteel,0,1,2,1,0,3,0,0,0,0,4,0,73,0,1,26,0,7,2,2,59,1
http://www.boxingnovascotia.com/index.php?option=com_jcalpro&Itemid=17&extmode=week,0,1,3,1,0,1,0,0,0,1,0,3,83,0,1,24,0,9,3,2,67,1
manta.com/c/mmd87dp/chesnee-middle-school,0,0,1,0,0,3,0,0,0,0,2,0,41,0,0,0,0,1,-1,2,33,0
arts.nationalpost.com/tag/kevin-oleary/,0,0,2,0,0,3,0,1,0,0,1,0,39,0,0,0,0,3,-1,0,33,0
http://www.bessels.com/projecten/industrie/0651-wincanton-transport-en-distributiecentrum-s-heerenberg.html,0,1,3,1,0,3,0,0,0,0,6,0,107,0,1,15,0,9,3,4,88,1
www.mdkcn.com/ants/Restore_Form.html,0,0,3,1,0,2,0,0,0,0,0,0,36,0,0,0,0,4,-1,0,30,0
www.integralagencias.com/images/promocional/,0,0,2,1,0,3,0,0,0,0,0,0,44,0,0,0,0,6,-1,0,39,0
jenngen.com/fr1/fam00090.htm,0,0,2,0,0,2,0,0,0,0,0,0,28,0,0,0,0,3,-1,6,18,0
answers.launchpad.net/ubuntu,0,0,2,0,0,1,0,0,0,0,0,0,28,0,0,0,0,6,-1,0,25,1
manta.com/c/mmj14kl/bowser-s-reptiles,0,0,1,0,0,3,0,0,0,0,2,0,37,0,0,0,0,1,-1,2,29,0
creditgratosse.blogspot.com/,0,0,2,0,0,1,0,1,0,0,0,0,28,0,0,0,0,0,-1,0,25,0
http://www.skovborg-regnskab.dk/index.php/koncept/interim-management.1,0,1,4,1,0,3,0,0,0,0,2,0,70,0,1,24,0,9,2,1,57,1
https://sipok.s3.eu-west-1.amazonaws.com/175.html,0,1,5,0,0,1,0,0,0,0,2,0,49,1,1,32,0,8,26,5,33,0
http://www.honarcinema.com/index.php?view=article&catid=1:latest-news&id=4367:2012-08-01-10-42-27&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=1,0,1,3,1,0,1,0,0,0,1,6,9,169,0,1,19,0,9,3,21,114,1
gdotspeaks.com/2011/11/07/gee-high-school-showdown-montreal-mondays/,0,0,1,0,0,5,0,0,0,0,5,0,68,0,0,0,0,4,-1,8,49,0
https://mitsui-jyuku.mixh.jp/uploads/28543fvasea.exe,0,1,3,0,0,2,0,0,0,0,1,0,52,1,1,20,0,7,2,5,38,1
https://attehstrcgghhcgcghj.weebly.com/,0,1,2,0,0,1,0,0,0,0,0,0,39,1,1,30,0,0,3,0,33,0
twitpic.com/photos/BillCarroll1010,0,0,1,0,0,2,0,0,0,0,0,0,34,0,0,0,0,6,-1,4,27,0
http://www.acranes.com/index.php?option=com_sobi2&catid=218&Itemid=75,0,1,3,1,0,1,0,0,0,1,0,3,69,0,1,15,0,9,3,6,49,1
http://nypost.com/2015/05/10/3-arrested-after-shootings-of-2-mississippi-police-officers/,0,1,1,0,0,5,0,1,0,0,8,0,89,0,1,10,0,4,3,10,62,0
imdb.com/name/nm0603425/,0,0,1,0,0,3,0,0,0,0,0,0,24,0,0,0,0,4,-1,7,13,0
perfectpeople.net/celebrity-star/8/rene-russo.htm,0,0,2,0,0,3,0,0,0,0,2,0,49,0,0,0,0,14,-1,1,41,0
itunes.apple.com/us/artist/ben-webster/id85007712,0,0,2,0,0,4,0,0,0,0,1,0,49,0,0,0,0,2,-1,8,34,0
http://dreamfile.club/files/Pb@2.exe,0,1,2,0,1,2,0,0,0,0,0,0,36,0,1,14,0,5,4,1,27,1
http://www.saltwaterseafoods.com.au/login/remind.html,0,1,4,1,0,2,0,0,0,0,0,0,53,0,1,28,1,5,6,0,44,1
elephantstonerecords.com/situation_reviews.html,0,0,2,0,0,1,0,0,0,0,0,0,47,0,0,0,0,22,-1,0,43,0
http://www.naylorantiques.com/identificacao.jsf/8,0,1,3,1,0,2,0,0,0,0,0,0,49,0,1,22,0,17,3,1,40,1
http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/10%2004%202025/info.zip,0,1,5,0,0,3,0,0,2,0,6,0,88,0,1,44,0,12,3,28,40,0
theofficialpageof.com/max-baer-jr/,0,0,1,0,0,2,0,0,0,0,2,0,34,0,0,0,0,11,-1,0,29,0
pharmacy.utoronto.ca/about/faculty.htm,0,0,3,0,0,2,0,0,0,0,0,0,38,0,0,0,0,5,-1,0,33,0
lwn.net/Articles/35523/,0,0,1,0,0,3,0,0,0,0,0,0,23,0,0,0,0,8,-1,5,14,1
facebook.com/pages/Nickel-Plate-765/135244926509484,0,0,1,0,0,3,0,0,0,0,2,0,51,0,0,0,0,5,-1,18,27,0
https://bafybeidvf6tytrspkd4wnvxzs23m3kjr6bfvgszbfwybmmcosl4rrhvuo4.ipfs.w3s.link/test.jpg,0,1,4,0,0,1,0,0,0,0,0,0,90,1,1,73,0,8,13,9,73,0
www.duramerica.com/templates/yoo_page/css/www.paypal.com-security/www.paypal.com-logging/index.htm,0,0,7,3,0,6,0,0,0,0,2,0,98,0,0,0,0,9,-1,0,82,0
http://www.jnsensi.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,0,1,6,1,0,2,0,0,6,2,1,2,125,0,3,15,1,6,3,8,87,1
wn.com/Kansas_City_Chiefs_Touchdown_Song,0,0,1,0,0,1,0,0,0,0,0,0,40,0,0,0,0,33,-1,0,34,0
http://diddydeshi.com/latest-news/2-latest-news/271-2011-events-calendar.html,0,1,2,0,0,3,0,0,0,0,6,0,77,0,1,14,0,11,3,8,55,1
https://urlz.fr/tdUz,0,1,1,0,0,1,0,0,0,0,0,0,20,1,1,7,0,4,2,0,15,0
onlineworldofwrestling.com/profiles/j/jos-leduc.html,0,0,2,0,0,3,0,0,0,0,1,0,52,0,0,0,0,8,-1,0,46,0
mylife.com/revjohndawson,0,0,1,0,0,1,0,0,0,0,0,0,24,0,0,0,0,13,-1,0,22,0
espn.go.com/nfl/team/stats/_/name/oak/oakland-raiders,0,0,2,0,0,7,0,0,0,0,1,0,53,0,0,0,0,3,-1,0,42,0
bottleworksbeerstore.blogspot.com/,0,0,2,0,0,1,0,1,0,0,0,0,34,0,0,0,0,0,-1,0,31,0
mylife.com/blakepamela,0,0,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,11,-1,0,20,0
twitter.com/albertmartin,0,0,1,0,0,1,0,0,0,0,0,0,24,0,0,0,0,12,-1,0,22,0
https://kujnbvrrywkeh.weebly.com/,0,1,2,0,0,1,0,0,0,0,0,0,33,1,1,24,0,0,3,0,27,0
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d07/,0,0,9,0,0,2,0,0,0,0,0,0,131,0,0,0,1,64,-1,41,79,0
algemeiner.com/2011/07/31/top-10-greatest-jewish-male-film-actors-living/,0,0,1,0,0,5,0,0,0,0,7,0,73,0,0,0,0,4,-1,10,50,0
http://31.129.22.45/sc77.exe,1,1,4,0,0,1,0,0,0,0,0,0,28,0,1,12,0,8,-1,11,9,1
tomvickers.com/,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,-1,0,13,0
youtube.com/watch?v=XIINRrNfDhc,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,0,27,0
http://www.eltech.nl/index.php,0,1,3,1,0,1,0,0,0,0,0,0,30,0,1,13,0,9,2,0,23,1
http://zeitfeist.de/gaestebuch.html,0,1,2,0,0,1,0,0,0,0,0,0,35,0,1,12,0,15,2,0,29,1
http://www.medicalpost.gr/index.php?option=com_content&view=article&id=165:thorakika-simptomata&catid=23:2008-12-21-16-59-30&Itemid=101,0,1,3,1,0,1,0,0,0,1,6,5,135,0,1,18,0,9,2,22,87,1
usfl.info/showboats/roster.html,0,0,2,0,0,2,0,0,0,0,0,0,31,0,0,0,0,9,-1,0,27,0
http://torcache.net/torrent/D4B0BD00A1B94AA0AA4A673493602790C3890A3B.torrent?title=[kickass.to]il.ricco.il.povero.e.il.maggiordomo.2014.italian.ac3.dvdrip.h264.bg,0,1,15,0,0,2,0,0,0,1,0,1,162,0,1,12,0,7,3,34,104,0
linkedin.com/pub/artur-grigoryan/6/572/4a6,0,0,1,0,0,5,0,0,0,0,1,0,42,0,0,0,0,3,-1,6,29,0
http://www.iremshrine.com/component/jevents/week.listevents/2013/02/17/97,0,1,3,1,0,7,0,0,0,0,0,0,73,0,1,18,0,9,3,10,50,1
whosdatedwho.com/tpx_34456/guy-stockwell/,0,0,1,0,0,3,0,0,0,0,1,0,41,0,0,0,0,9,-1,5,30,0
http://www.ttc-fuchsstadt.de/index.php?view=category&catid=6&option=com_joomgallery&Itemid=67,0,1,3,1,0,1,0,0,0,1,1,4,93,0,1,21,0,9,2,3,73,1
ww1.webanswers.com/relationships/what-are-really-the-best-places-to-live-in-california-with-my-kids-right-now-1d0004,0,0,2,0,0,2,0,0,0,0,15,0,116,0,0,0,0,13,-1,6,91,0
motelideal.com/e_details_pont_viau.html,0,0,2,0,0,1,0,0,0,0,0,0,39,0,0,0,0,24,-1,0,33,0
https://forms.gle/vskum2PPzveN3Nay5,0,1,1,0,0,1,0,0,0,0,0,0,35,1,1,9,0,17,3,3,27,0
http://www.q-com.eu/index.php?option=com_content&view=article&id=58&Itemid=130&vsig58_0=4,0,1,3,1,0,1,0,0,0,1,1,5,89,0,1,12,0,9,2,9,60,1
http://olx.ua/uk/list/q-%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4%D1%8B/?search%5Bpaidads_listing%5D=1,0,1,1,0,0,4,0,0,22,1,1,1,115,0,1,6,0,2,2,21,60,0
www.angelfire.com/grrl/rainbowdollz0/,0,0,2,1,0,3,0,0,0,0,0,0,37,0,0,0,0,4,-1,1,31,1
flickr.com/photos/nationallibrarynz_commons/4035553023/,0,0,1,0,0,4,0,0,0,0,0,0,55,0,0,0,0,6,-1,10,39,0
scribd.com/doc/44701700/DGthesisForsberg,0,0,1,0,0,3,0,0,0,0,0,0,40,0,0,0,0,3,-1,8,28,0
http://119.117.176.244:48227/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,35,0,1,21,0,6,-1,17,9,1
trulia.com/property/3057649501-25-Isabel-Cir-Randolph-MA-02368,0,0,1,0,0,2,0,0,0,0,6,0,62,0,0,0,0,8,-1,17,36,0
http://123.12.234.75:49376/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
naifanet.com/main-pub.cfm?usr=510000,0,0,2,0,0,1,0,1,0,1,1,1,36,0,0,0,0,12,-1,6,24,1
123people.ca/s/patrice+lefebvre,0,0,1,0,0,2,0,0,0,0,0,0,31,0,0,0,0,1,-1,3,24,0
www.twanvandewiel.nl/library/USAA/ntasa/5ce121269c4a77697e59d651b0323f94/polc.html,0,0,3,1,0,5,0,0,0,0,0,0,82,0,0,0,0,7,-1,24,50,0
http://babal.net/downloads_details/1245/%D8%A7%D8%B9%D9%84%D8%A7%D9%86-%D9%81%D9%8A%D9%84%D9%85-%D9%88%D8%A7%D8%AD%D8%AF-%D8%B5%D8%B9%D9%8A%D8%AF%D9%8A,0,1,1,0,0,3,0,0,36,0,3,0,151,0,1,9,0,17,3,43,61,0
https://bit.ly/3NlfoVU,0,1,1,0,0,1,0,1,0,0,0,0,22,1,1,6,0,7,2,1,16,0
http://219.155.17.42:41505/i,0,1,3,0,0,1,0,0,0,0,0,0,28,0,1,19,0,1,-1,15,5,0
http://teespring.com/en-AU/atp-shirt?utm_campaign=atp-shirt&utm_medium=oembed&utm_source=wordpress,0,1,1,0,0,2,0,0,0,1,3,3,98,0,1,13,0,5,3,0,80,0
public-records-nationwide.com/pageau/4.htm,0,0,2,0,0,2,0,0,0,0,2,0,42,0,0,0,0,6,-1,1,35,0
http://115.49.66.116:57067/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
http://auto.ru/cars/bmw/6er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-395_2846,0,1,1,0,0,5,0,0,16,1,2,6,189,0,1,7,0,4,2,34,114,0
crownsportscenter.com/,0,0,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,-1,0,20,0
bbmov.com/thread-49752-1-1.html,0,0,2,0,0,1,0,0,0,0,3,0,31,0,0,0,0,21,-1,7,18,0
mylife.com/harveyb76,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,0,0,9,-1,2,16,0
fareastvibes.com/?p=4668,0,0,1,0,0,1,0,0,0,1,0,1,24,0,0,0,0,0,-1,4,16,0
http://117.209.16.52:40766/i,0,1,3,0,0,1,0,0,0,0,0,0,28,0,1,19,0,1,-1,15,5,0
http://olx.ro/i2/moda-frumusete/incaltaminte-barbati/moda-frumusete/incaltaminte-barbati,0,1,1,0,0,5,0,0,0,0,4,0,88,0,1,6,0,2,2,1,74,0
tv.msn.com/tv/series/the-twilight-zone.1/,0,0,3,0,0,4,0,0,0,0,2,0,41,0,0,0,0,2,-1,1,31,0
tribute.ca/people/ruba-nadda/12927/,0,0,1,0,0,4,0,0,0,0,1,0,35,0,0,0,0,6,-1,5,24,0
https://pastebin.com/raw/EgMTf0SD,0,1,1,0,0,2,0,0,0,0,0,0,33,1,1,12,0,3,3,1,26,1
escortchennai.com/,0,0,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,-1,0,16,0
torrlib.com/search/arashi+All+the+BEST/,0,0,1,0,0,3,0,0,0,0,0,0,39,0,0,0,0,6,-1,0,32,0
youtube.com/watch?v=W2EXb77utyY,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,3,24,0
http://kickass.to/red-hot-fetish-collection-vol-100-aika-hoshino-2012-dvdrip-t6211768.html,0,1,2,0,0,1,0,0,0,0,10,0,90,0,1,10,0,72,2,14,60,0
hockeysfuture.com/teams/minnesota_wild,0,0,1,0,0,2,0,0,0,0,0,0,38,0,0,0,0,5,-1,0,34,0
apartments.canada.oodle.com/montreal-qc/,0,0,3,0,0,2,0,0,0,0,1,0,40,0,0,0,0,11,-1,0,34,0
www.forbes.com/2000/08/03/feat2.html,0,0,3,1,0,4,0,0,0,0,0,0,36,0,0,0,0,4,-1,9,20,1
zashgroup.net,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-1,0,12,1
videoyletra-lyrics.com/2011/02/tegomass-aoi-bench.html,0,0,2,0,0,3,0,0,0,0,3,0,54,0,0,0,0,4,-1,6,40,0
railsnw.com/Tours/canada/canada_train_montreal_toronto.htm,0,0,2,0,0,3,0,0,0,0,0,0,58,0,0,0,0,5,-1,0,50,0
http://cnr-software.ru/dd12.exe,0,1,2,0,0,1,0,0,0,0,1,0,31,0,1,15,0,8,2,2,22,1
http://megaboy.duckdns.org/hiddenbin/boatnet.arm,0,1,3,0,0,2,0,0,0,0,0,0,48,0,1,19,0,9,11,0,40,0
costumer.bravenjink3440webhelpingus.com,0,0,2,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,-1,4,33,1
movies.tvguide.com/session-9/135311,0,0,2,0,0,2,0,0,0,0,1,0,35,0,0,0,0,9,-1,7,23,0
www.pcworld.com/reviews/product/324707/review/motorola_droid.html,0,0,3,1,0,5,0,0,0,0,0,0,65,0,0,0,0,7,-1,6,50,1
music.yahoo.com/black-eyed-peas/albums/beginning--221535607,0,0,2,0,0,3,0,0,0,0,4,0,59,0,0,0,0,15,-1,9,41,0
youtube.com/watch?v=OZ5l2keoF40,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,4,23,0
hollywood.com/celebrity/1119008/Kevin_McDonald,0,0,1,0,0,3,0,0,0,0,0,0,46,0,0,0,0,9,-1,7,34,0
thefullwiki.org/List_of_monarchs_of_England,0,0,1,0,0,1,0,0,0,0,0,0,43,0,0,0,0,27,-1,0,37,0
http://clien.net/cs2/bbs/board.php?bo_table=cm_mac&sca=%5B%EC%82%AC%EC%9A%A9%EA%B8%B0%5D,0,1,2,0,0,3,0,0,11,1,0,2,88,0,1,9,0,3,3,9,54,0
sports.espn.go.com/dallas/nhl/news/story?id=6657330,0,0,3,0,0,4,0,0,0,1,0,1,51,0,0,0,0,6,-1,7,35,0
jamaica-gleaner.com/gleaner/20091001/sports/sports2.html,0,0,2,0,0,4,0,0,0,0,1,0,56,0,0,0,0,7,-1,9,40,0
https://pub-ea66fe1b3c8e4757bafadfb9728b159c.r2.dev/index.html,0,1,3,0,0,1,0,0,0,0,1,0,62,1,1,43,0,10,6,17,37,0
